,endDate,totalAssets,ticker
4624,2020-03-31,59741000000.0,GILD
4625,2019-12-31,61627000000.0,GILD
4626,2020-09-30,6210000.0,XTLB
4627,2020-06-30,6789000.0,XTLB
4628,2020-03-31,7269000.0,XTLB
4629,2019-12-31,7212000.0,XTLB
4630,2020-09-30,777505000.0,AGFS
4631,2020-06-30,767437000.0,AGFS
4632,2020-03-31,787176000.0,AGFS
4633,2019-12-31,805692000.0,AGFS
4634,2020-09-30,768334000.0,APLS
4635,2020-06-30,870106000.0,APLS
4636,2020-03-31,688939000.0,APLS
4637,2019-12-31,389244980.0,APLS
4638,2020-09-30,10852881000.0,FFG
4639,2020-06-30,10748978000.0,FFG
4640,2020-03-31,10292948000.0,FFG
4641,2019-12-31,10480206000.0,FFG
4642,2020-09-30,25399000.0,SAVA
4643,2020-06-30,25498000.0,SAVA
4644,2020-03-31,25977000.0,SAVA
4645,2019-12-31,23486000.0,SAVA
4646,2020-09-26,3281621000.0,CRI
4647,2020-06-27,3412634000.0,CRI
4648,2020-03-28,3153505000.0,CRI
4649,2019-12-28,2753117000.0,CRI
4650,2020-06-28,50222000000.0,GD
4651,2020-03-29,53710000000.0,GD
4652,2019-12-31,48841000000.0,GD
4653,2019-09-29,48788000000.0,GD
4654,2020-09-30,207995000.0,CMPS
4655,2020-06-30,77079000.0,CMPS
4656,2020-03-31,25639000.0,CMPS
4657,2019-09-30,,CMPS
4658,2020-09-30,14831000000.0,NDAQ
4659,2020-06-30,14559000000.0,NDAQ
4660,2020-03-31,14798000000.0,NDAQ
4661,2019-12-31,13924000000.0,NDAQ
4662,2020-07-31,5244232000.0,MTN
4663,2020-04-30,5289652000.0,MTN
4664,2020-01-31,5113679000.0,MTN
4665,2019-10-31,5157747000.0,MTN
4666,2020-09-30,947765000.0,XLRN
4667,2020-06-30,479435000.0,XLRN
4668,2020-03-31,464162000.0,XLRN
4669,2019-12-31,504906000.0,XLRN
4670,2020-09-30,75275428.0,WVVI
4671,2020-06-30,68982888.0,WVVI
4672,2020-03-31,68490434.0,WVVI
4673,2019-12-31,67915487.0,WVVI
4674,2020-09-30,20098000000.0,BAX
4675,2020-06-30,19465000000.0,BAX
4676,2020-03-31,19075000000.0,BAX
4677,2019-12-31,18193000000.0,BAX
4678,2020-09-30,4877100000.0,HUBB
4679,2020-06-30,5058700000.0,HUBB
4680,2020-03-31,4959100000.0,HUBB
4681,2019-12-31,4903000000.0,HUBB
4682,2020-09-30,314244000.0,REPL
4683,2020-06-30,329583000.0,REPL
4684,2020-03-31,234097000.0,REPL
4685,2019-12-31,250423000.0,REPL
4686,2020-09-30,4352000.0,ATXI
4687,2020-06-30,5331000.0,ATXI
4688,2020-03-31,6696000.0,ATXI
4689,2019-12-31,8915000.0,ATXI
4690,2020-09-30,26119423.0,TOTA
4691,2020-06-30,25552782.0,TOTA
4692,2020-03-31,49291821.0,TOTA
4693,2019-12-31,48777222.0,TOTA
4694,2020-09-30,7219600000.0,VRSK
4695,2020-06-30,7007900000.0,VRSK
4696,2020-03-31,6928100000.0,VRSK
4697,2019-12-31,7055200000.0,VRSK
4698,2020-09-26,550177000.0,CRAI
4699,2020-06-27,548589000.0,CRAI
4700,2020-03-28,550208000.0,CRAI
4701,2019-12-28,533243000.0,CRAI
4702,2020-09-30,2234459000000.0,C
4703,2020-06-30,2232715000000.0,C
4704,2020-03-31,2219770000000.0,C
4705,2019-12-31,1951158000000.0,C
4706,2020-09-30,122358987.0,FSDC
4707,2020-09-30,1821174000.0,PIPR
4708,2020-06-30,1710908000.0,PIPR
4709,2020-03-31,1517880000.0,PIPR
4710,2019-12-31,1628719000.0,PIPR
4711,2020-09-30,25543281000.0,FULT
4712,2020-06-30,24617863000.0,FULT
4713,2020-03-31,22929859000.0,FULT
4714,2019-12-31,21886040000.0,FULT
4715,2020-09-30,531588000.0,ALEC
4716,2020-06-30,572030000.0,ALEC
4717,2020-03-31,618928000.0,ALEC
4718,2019-12-31,421913000.0,ALEC
4719,2020-09-30,5588840000.0,NFBK
4720,2020-06-30,5041575000.0,NFBK
4721,2020-03-31,4996781000.0,NFBK
4722,2019-12-31,5055302000.0,NFBK
4723,2020-09-30,47846536000.0,SIM
4724,2020-06-30,47968530000.0,SIM
4725,2020-03-31,49267581000.0,SIM
4726,2019-12-31,44014759000.0,SIM
4727,2020-09-30,1293511000.0,QTWO
4728,2020-06-30,1281579000.0,QTWO
4729,2020-03-31,1002498000.0,QTWO
4730,2019-12-31,1009434000.0,QTWO
4731,2020-09-30,212509000.0,AFIB
4732,2020-06-30,72029000.0,AFIB
4733,2020-03-31,87106000.0,AFIB
4734,2019-09-30,,AFIB
4735,2020-09-30,2604356000.0,EQX
4736,2020-06-30,2793976000.0,EQX
4737,2020-03-31,2592049000.0,EQX
4738,2019-12-31,839350000.0,EQX
4739,2019-12-31,33175000.0,NGMS
4740,2020-09-30,199554000.0,VBIV
4741,2020-06-30,161187000.0,VBIV
4742,2020-03-31,107234000.0,VBIV
4743,2019-12-31,122201000.0,VBIV
4744,2020-09-30,811488000.0,WHD
4745,2020-06-30,822152000.0,WHD
4746,2020-03-31,850095000.0,WHD
4747,2019-12-31,834964000.0,WHD
4748,2020-09-30,1477020000.0,TTEC
4749,2020-06-30,1766989000.0,TTEC
4750,2020-03-31,1764768000.0,TTEC
4751,2019-12-31,1376788000.0,TTEC
4752,2020-09-27,1028271000.0,NTGR
4753,2020-06-28,928971000.0,NTGR
4754,2020-03-29,879369000.0,NTGR
4755,2019-12-31,955813000.0,NTGR
4756,2020-09-30,17152877000.0,UCBI
4757,2020-06-30,15004887000.0,UCBI
4758,2020-03-31,13085866000.0,UCBI
4759,2019-12-31,12916016000.0,UCBI
4760,2020-09-30,51182250000.0,BRFS
4761,2020-06-30,48908837000.0,BRFS
4762,2020-03-31,47304335000.0,BRFS
4763,2019-12-31,41700631000.0,BRFS
4764,2020-06-30,82111847074920.0,PKX
4765,2020-03-31,82260720378090.0,PKX
4766,2019-12-31,79058661130790.0,PKX
4767,2019-09-30,79619088290230.0,PKX
4768,2020-09-30,4671100000.0,HRC
4769,2020-06-30,4721200000.0,HRC
4770,2020-03-31,4647100000.0,HRC
4771,2019-12-31,4518700000.0,HRC
4772,2020-09-30,,VIVO
4773,2020-06-30,419787000.0,VIVO
4774,2020-03-31,319074000.0,VIVO
4775,2019-12-31,338128000.0,VIVO
4776,2019-12-31,307252460.0,BROG
4777,2019-09-30,307252460.0,BROG
4778,2019-06-30,246818012.0,BROG
4779,2019-03-31,246818012.0,BROG
4780,2020-09-30,2195726000.0,MGEE
4781,2020-06-30,2163719000.0,MGEE
4782,2020-03-31,2072697000.0,MGEE
4783,2019-12-31,2081664000.0,MGEE
4784,2020-09-30,152000000.0,VIAO
4785,2020-06-30,76624166.0,VIAO
4786,2020-03-31,,VIAO
4787,2019-09-30,,VIAO
4788,2020-09-30,2615150000.0,HL
4789,2020-06-30,2603408000.0,HL
4790,2020-03-31,2764124000.0,HL
4791,2019-12-31,2637308000.0,HL
4792,2020-09-30,1279149000.0,AAXN
4793,2020-06-30,1232912000.0,AAXN
4794,2020-03-31,877451000.0,AAXN
4795,2019-12-31,845639000.0,AAXN
4796,2020-09-30,1458609000.0,PEBK
4797,2020-06-30,1425881000.0,PEBK
4798,2020-03-31,1244827000.0,PEBK
4799,2019-12-31,1154882000.0,PEBK
4800,2020-09-26,231329000.0,DXYN
4801,2020-06-27,231843000.0,DXYN
4802,2020-03-28,247145000.0,DXYN
4803,2019-12-28,247659000.0,DXYN
4804,2020-09-30,7101338000.0,OBNK
4805,2020-06-30,6643909000.0,OBNK
4806,2020-03-31,6049638000.0,OBNK
4807,2019-12-31,5324626000.0,OBNK
4808,2020-06-30,63719000.0,BASI
4809,2020-03-31,61668000.0,BASI
4810,2019-12-31,60918000.0,BASI
4811,2019-09-30,41980000.0,BASI
4812,2020-09-30,3503917000.0,SAH
4813,2020-06-30,3595425000.0,SAH
4814,2020-03-31,3976744000.0,SAH
4815,2019-12-31,4071035000.0,SAH
4816,2020-09-30,672988000.0,TNDM
4817,2020-06-30,616239000.0,TNDM
4818,2020-03-31,343327000.0,TNDM
4819,2019-12-31,326110000.0,TNDM
4820,2020-06-30,186696211.0,OSN
4821,2020-03-31,186696211.0,OSN
4822,2019-12-31,177643037.0,OSN
4823,2019-09-30,177643037.0,OSN
4824,2020-09-30,9569300000.0,AN
4825,2020-06-30,9448500000.0,AN
4826,2020-03-31,10552400000.0,AN
4827,2019-12-31,10543300000.0,AN
4828,2020-09-30,64686000.0,APT
4829,2020-06-30,60549000.0,APT
4830,2020-03-31,53251000.0,APT
4831,2019-12-31,38091000.0,APT
4832,2020-09-26,145261000000.0,INTC
4833,2020-06-27,152539000000.0,INTC
4834,2020-03-28,147710000000.0,INTC
4835,2019-12-28,136524000000.0,INTC
4836,2020-09-30,663322188.0,SCM
4837,2020-06-30,666655778.0,SCM
4838,2020-03-31,649056317.0,SCM
4839,2019-12-31,648513227.0,SCM
4840,2020-09-30,6619391000.0,DCOM
4841,2020-06-30,6467521000.0,DCOM
4842,2020-03-31,6347825000.0,DCOM
4843,2019-12-31,6354460000.0,DCOM
4844,2020-08-01,5497121000.0,ULTA
4845,2020-05-02,5530551000.0,ULTA
4846,2020-02-01,4863872000.0,ULTA
4847,2019-11-02,4928848000.0,ULTA
4848,2020-09-30,187259000000.0,AXP
4849,2020-06-30,188608000000.0,AXP
4850,2020-03-31,186060000000.0,AXP
4851,2019-12-31,198321000000.0,AXP
4852,2020-09-30,3016220000.0,PROS
4853,2020-06-30,2914552000.0,PROS
4854,2020-03-31,2786288000.0,PROS
4855,2019-12-31,2877234000.0,PROS
4856,2020-09-30,1261009000.0,AMK
4857,2020-06-30,1237209000.0,AMK
4858,2020-03-31,1233734000.0,AMK
4859,2019-12-31,1188960000.0,AMK
4860,2020-09-30,500491000.0,WBAI
4861,2020-06-30,569069000.0,WBAI
4862,2020-03-31,654604000.0,WBAI
4863,2019-12-31,714762000.0,WBAI
4864,2020-09-30,275193000.0,BCEL
4865,2020-06-30,164541000.0,BCEL
4866,2020-03-31,178969000.0,BCEL
4867,2019-12-31,195715000.0,BCEL
4868,2020-09-30,47565789000.0,TCF
4869,2020-06-30,50062460000.0,TCF
4870,2020-03-31,48594383000.0,TCF
4871,2019-12-31,46651553000.0,TCF
4872,2020-09-27,551768000.0,FRGI
4873,2020-06-28,650384000.0,FRGI
4874,2020-03-29,559030000.0,FRGI
4875,2019-12-29,568641000.0,FRGI
4876,2020-09-30,872308000.0,LMRK
4877,2020-06-30,735394000.0,LMRK
4878,2020-03-31,854154000.0,LMRK
4879,2019-12-31,855605000.0,LMRK
4880,2020-09-30,1238637000.0,RAMP
4881,2020-06-30,1233931000.0,RAMP
4882,2020-03-31,1301889000.0,RAMP
4883,2019-12-31,1343852000.0,RAMP
4884,2020-09-30,1220000000.0,KODK
4885,2020-06-30,1160000000.0,KODK
4886,2020-03-31,1220000000.0,KODK
4887,2019-12-31,1415000000.0,KODK
4888,2020-09-30,7514393000.0,AKAM
4889,2020-06-30,7224798000.0,AKAM
4890,2020-03-31,6947956000.0,AKAM
4891,2019-12-31,7006886000.0,AKAM
4892,2020-09-30,10210213000.0,CHNG
4893,2020-06-30,10264094000.0,CHNG
4894,2020-03-31,10107380000.0,CHNG
4895,2019-12-31,2219753000.0,CHNG
4896,2020-09-30,128556000.0,NAII
4897,2020-06-30,120203000.0,NAII
4898,2020-03-31,118355000.0,NAII
4899,2019-12-31,109521000.0,NAII
4900,2020-09-30,4204469000.0,BNL
4901,2020-06-30,4144055000.0,BNL
4902,2020-03-31,4274054000.0,BNL
4903,2019-12-31,3917858000.0,BNL
4904,2020-06-30,2024424491.0,CBPO
4905,2020-03-31,1984725699.0,CBPO
4906,2019-12-31,1937858497.0,CBPO
4907,2019-09-30,1892808285.0,CBPO
4908,2020-09-30,2895147000.0,SBH
4909,2020-06-30,3198094000.0,SBH
4910,2020-03-31,2921166000.0,SBH
4911,2019-12-31,2675059000.0,SBH
4912,2020-08-31,51773988000.0,JEF
4913,2020-05-31,50283215000.0,JEF
4914,2020-02-29,51778123000.0,JEF
4915,2019-11-30,49460234000.0,JEF
4916,2020-09-26,32945000.0,ENG
4917,2020-06-27,34516000.0,ENG
4918,2020-03-28,28788000.0,ENG
4919,2019-12-28,28686000.0,ENG
4920,2020-09-30,2884000000.0,MTOR
4921,2020-06-30,2872000000.0,MTOR
4922,2020-03-31,3225000000.0,MTOR
4923,2019-12-31,2896000000.0,MTOR
4924,2020-09-30,59470000.0,HROW
4925,2020-06-30,49454000.0,HROW
4926,2020-03-31,46893000.0,HROW
4927,2019-12-31,59085000.0,HROW
4928,2020-09-30,11651297000.0,OCFC
4929,2020-06-30,11345365000.0,OCFC
4930,2020-03-31,10489074000.0,OCFC
4931,2019-12-31,8246145000.0,OCFC
4932,2020-09-30,5800000000.0,CSL
4933,2020-06-30,5808300000.0,CSL
4934,2020-03-31,6297600000.0,CSL
4935,2019-12-31,5496000000.0,CSL
4936,2020-09-30,115724000.0,PIRS
4937,2020-06-30,117783000.0,PIRS
4938,2020-03-31,123773000.0,PIRS
4939,2019-12-31,141097000.0,PIRS
4940,2020-09-30,347804000000.0,LNC
4941,2020-06-30,339659000000.0,LNC
4942,2020-03-31,318649000000.0,LNC
4943,2019-12-31,334761000000.0,LNC
4944,2020-09-30,802045000.0,CROX
4945,2020-06-30,810884000.0,CROX
4946,2020-03-31,836240000.0,CROX
4947,2019-12-31,738802000.0,CROX
4948,2020-09-30,5815900000.0,OSK
4949,2020-06-30,5760300000.0,OSK
4950,2020-03-31,5861900000.0,OSK
4951,2019-12-31,5556200000.0,OSK
4952,2020-09-30,136824000.0,XELB
4953,2020-06-30,137498000.0,XELB
4954,2020-03-31,139884000.0,XELB
4955,2019-12-31,143191000.0,XELB
4956,2020-08-15,47543000000.0,KR
4957,2020-08-15,47543000000.0,KR
4958,2020-05-23,46942000000.0,KR
4959,2020-05-15,,KR
4960,2020-06-30,1767047000.0,WSG
4961,2020-03-31,1841744000.0,WSG
4962,2019-12-31,1796061000.0,WSG
4963,2019-09-30,1984088000.0,WSG
4964,2020-09-30,957586000.0,DKL
4965,2020-06-30,973737000.0,DKL
4966,2020-03-31,946236000.0,DKL
4967,2019-12-31,744447000.0,DKL
4968,2020-09-30,712147000.0,RVNC
4969,2020-06-30,576181000.0,RVNC
4970,2020-03-31,592927000.0,RVNC
4971,2019-12-31,340287000.0,RVNC
4972,2020-09-30,17562898000.0,VNO
4973,2020-06-30,18042447000.0,VNO
4974,2020-03-31,18209659000.0,VNO
4975,2019-12-31,18287013000.0,VNO
4976,2020-09-30,2249253000.0,AIT
4977,2020-06-30,2283551000.0,AIT
4978,2020-03-31,2289529000.0,AIT
4979,2019-12-31,2418997000.0,AIT
4980,2020-09-30,3054704000.0,MHLD
4981,2020-06-30,3213436000.0,MHLD
4982,2020-03-31,3321757000.0,MHLD
4983,2019-12-31,3568196000.0,MHLD
4984,2020-09-30,1756370000.0,ALTM
4985,2020-06-30,1642243000.0,ALTM
4986,2020-03-31,1588533000.0,ALTM
4987,2019-12-31,1500854000.0,ALTM
4988,2020-09-30,67975000.0,IMV
4989,2020-06-30,41402000.0,IMV
4990,2020-03-31,15329000.0,IMV
4991,2019-12-31,22434000.0,IMV
4992,2020-06-30,4831717.0,MTC
4993,2020-03-31,4831717.0,MTC
4994,2019-12-31,6208545.0,MTC
4995,2019-09-30,6208545.0,MTC
4996,2020-08-29,2008445000.0,SMPL
4997,2020-05-30,2040144000.0,SMPL
4998,2020-02-29,2001348000.0,SMPL
4999,2019-11-30,2016061000.0,SMPL
5000,2020-09-27,3312893000.0,COKE
5001,2020-06-28,3184580000.0,COKE
5002,2020-03-29,3195743000.0,COKE
5003,2019-12-29,3126926000.0,COKE
5004,2020-09-30,737095000.0,BEAT
5005,2020-06-30,709657000.0,BEAT
5006,2020-03-31,740426000.0,BEAT
5007,2019-12-31,685720000.0,BEAT
5008,2020-09-30,46965000.0,INFI
5009,2020-06-30,48656000.0,INFI
5010,2020-03-31,57088000.0,INFI
5011,2019-12-31,49014000.0,INFI
5012,2020-09-30,1245504000.0,MKTX
5013,2020-06-30,1039217000.0,MKTX
5014,2020-03-31,975603000.0,MKTX
5015,2019-12-31,954930000.0,MKTX
5016,2020-09-30,17717000.0,REED
5017,2020-06-30,17667000.0,REED
5018,2020-03-31,14846000.0,REED
5019,2019-12-31,15992000.0,REED
5020,2020-09-30,343949000.0,MEC
5021,2020-06-30,343857000.0,MEC
5022,2020-03-31,380600000.0,MEC
5023,2019-12-31,363582000.0,MEC
5024,2020-09-30,1210537000.0,UONEK
5025,2020-06-30,1209045000.0,UONEK
5026,2020-03-31,1223744000.0,UONEK
5027,2019-12-31,1249919000.0,UONEK
5028,2019-12-31,84799257.0,NISN
5029,2019-09-30,84799257.0,NISN
5030,2019-06-30,56241792.0,NISN
5031,2019-03-31,56241792.0,NISN
5032,2020-09-30,88399358000.0,XP
5033,2020-06-30,59537133000.0,XP
5034,2020-03-31,58045816000.0,XP
5035,2019-12-31,43622768000.0,XP
5036,2020-09-30,60493000.0,BLCM
5037,2020-06-30,72475000.0,BLCM
5038,2020-03-31,97521000.0,BLCM
5039,2019-12-31,116250000.0,BLCM
5040,2020-09-30,4095356000.0,EEFT
5041,2020-06-30,3961535000.0,EEFT
5042,2020-03-31,4184385000.0,EEFT
5043,2019-12-31,4657666000.0,EEFT
5044,2020-09-30,62478000.0,CLXT
5045,2020-06-30,67961000.0,CLXT
5046,2020-03-31,76421000.0,CLXT
5047,2019-12-31,88098000.0,CLXT
5048,2020-09-30,11590533000.0,VMC
5049,2020-06-30,11398724000.0,VMC
5050,2020-03-31,10629382000.0,VMC
5051,2019-12-31,10648793000.0,VMC
5052,2020-09-30,729108608000.0,FMX
5053,2020-06-30,744647464000.0,FMX
5054,2020-03-31,761232603000.0,FMX
5055,2019-12-31,637541000000.0,FMX
5056,2020-09-30,95681000.0,MNKD
5057,2020-06-30,102781000.0,MNKD
5058,2020-03-31,80212000.0,MNKD
5059,2019-12-31,93725000.0,MNKD
5060,2020-06-30,189827000.0,MOHO
5061,2020-03-31,170376000.0,MOHO
5062,2019-12-31,178460376.0,MOHO
5063,2019-09-30,159784000.0,MOHO
5064,2020-09-30,15056390.0,AEMD
5065,2020-06-30,16427254.0,AEMD
5066,2020-03-31,10387686.0,AEMD
5067,2019-12-31,4682491.0,AEMD
5068,2020-09-30,62890800000.0,PGR
5069,2020-06-30,59406100000.0,PGR
5070,2020-03-31,56265200000.0,PGR
5071,2019-12-31,54895300000.0,PGR
5072,2020-09-30,51639000.0,EDAP
5073,2020-06-30,,EDAP
5074,2020-03-31,,EDAP
5075,2019-12-31,53068000.0,EDAP
5076,2020-09-30,24380000.0,XPL
5077,2020-06-30,24383000.0,XPL
5078,2020-03-31,24072000.0,XPL
5079,2019-12-31,24532000.0,XPL
5080,2020-09-30,22472000000.0,RIG
5081,2020-06-30,22825000000.0,RIG
5082,2020-03-31,23451000000.0,RIG
5083,2019-12-31,24105000000.0,RIG
5084,2020-09-30,1739900000.0,FOR
5085,2020-06-30,1685400000.0,FOR
5086,2020-03-31,1675600000.0,FOR
5087,2019-12-31,1479900000.0,FOR
5088,2020-09-30,2004851000.0,PCTY
5089,2020-06-30,1985648000.0,PCTY
5090,2020-03-31,2256928000.0,PCTY
5091,2019-12-31,2323432000.0,PCTY
5092,2020-06-30,370840000.0,SJ
5093,2020-03-31,307493000.0,SJ
5094,2019-12-31,279998000.0,SJ
5095,2019-09-30,279998000.0,SJ
5096,2020-09-30,161261000000.0,BA
5097,2020-06-30,162872000000.0,BA
5098,2020-03-31,143075000000.0,BA
5099,2019-12-31,133625000000.0,BA
5100,2020-09-30,52240961000.0,VIPS
5101,2020-06-30,50102812000.0,VIPS
5102,2020-03-31,44062548000.0,VIPS
5103,2019-12-31,48582678000.0,VIPS
5104,2020-09-30,29280000000.0,CMS
5105,2020-06-30,28581000000.0,CMS
5106,2020-03-31,27447000000.0,CMS
5107,2019-12-31,26837000000.0,CMS
5108,2020-09-30,10850212000.0,NBTB
5109,2020-06-30,10847184000.0,NBTB
5110,2020-03-31,9953543000.0,NBTB
5111,2019-12-31,9715925000.0,NBTB
5112,2020-09-30,9413000000.0,ARD
5113,2020-06-30,9609000000.0,ARD
5114,2020-03-31,9205000000.0,ARD
5115,2019-12-31,8678000000.0,ARD
5116,2020-09-23,2335300000.0,EAT
5117,2020-06-24,2356000000.0,EAT
5118,2020-03-25,2585400000.0,EAT
5119,2019-12-25,2503700000.0,EAT
5120,2020-09-30,4225595000.0,IEX
5121,2020-06-30,4073592000.0,IEX
5122,2020-03-31,3943677000.0,IEX
5123,2019-12-31,3813912000.0,IEX
5124,2020-09-30,404184000.0,UEPS
5125,2020-06-30,453678000.0,UEPS
5126,2020-03-31,510233000.0,UEPS
5127,2019-12-31,689510000.0,UEPS
5128,2020-09-30,3068500000.0,STFC
5129,2020-06-30,3080200000.0,STFC
5130,2020-03-31,2960100000.0,STFC
5131,2019-12-31,2985400000.0,STFC
5132,2020-09-27,64417000.0,CRWS
5133,2020-06-28,59700000.0,CRWS
5134,2020-03-29,57173000.0,CRWS
5135,2019-12-29,62150000.0,CRWS
5136,2020-09-30,18207000000.0,TXN
5137,2020-06-30,17445000000.0,TXN
5138,2020-03-31,17283000000.0,TXN
5139,2019-12-31,18018000000.0,TXN
5140,2020-09-30,2097738000.0,NRIM
5141,2020-06-30,2016705000.0,NRIM
5142,2020-03-31,1691262000.0,NRIM
5143,2019-12-31,1643996000.0,NRIM
5144,2020-08-01,577819000.0,AVAV
5145,2020-04-30,584954000.0,AVAV
5146,2020-01-25,559080000.0,AVAV
5147,2019-10-26,544493000.0,AVAV
5148,2020-09-30,7372600000.0,PKG
5149,2020-06-30,7272000000.0,PKG
5150,2020-03-31,7347600000.0,PKG
5151,2019-12-31,7235800000.0,PKG
5152,2020-09-30,235502000.0,BIGC
5153,2020-06-30,79617000.0,BIGC
5154,2020-03-31,82048000.0,BIGC
5155,2019-09-30,,BIGC
5156,2020-09-30,22492952.0,LTRN
5157,2020-06-30,25613034.0,LTRN
5158,2020-03-31,1037994.0,LTRN
5159,2019-09-30,,LTRN
5160,2020-09-30,353393000.0,XBIT
5161,2020-06-30,358762000.0,XBIT
5162,2020-03-31,358373000.0,XBIT
5163,2019-12-31,816877000.0,XBIT
5164,2020-09-30,110351000.0,CDAK
5165,2020-06-30,110323000.0,CDAK
5166,2020-03-31,110323000.0,CDAK
5167,2019-09-30,,CDAK
5168,2020-09-30,233219000000000.0,TLK
5169,2020-06-30,246351000000000.0,TLK
5170,2020-03-31,241914000000000.0,TLK
5171,2019-12-31,221208000000000.0,TLK
5172,2020-09-30,3859710000.0,BHB
5173,2020-06-30,3780265000.0,BHB
5174,2020-03-31,3677342000.0,BHB
5175,2019-12-31,3669128000.0,BHB
5176,2020-09-30,2601847000.0,FBIZ
5177,2020-06-30,2468814000.0,FBIZ
5178,2020-03-31,2196374000.0,FBIZ
5179,2019-12-31,2096779000.0,FBIZ
5180,2020-09-30,693717955.0,RTP
5181,2020-08-04,132343.0,RTP
5182,2020-09-30,195936000.0,NES
5183,2020-06-30,205319000.0,NES
5184,2020-03-31,214454000.0,NES
5185,2019-12-31,236099000.0,NES
5186,2020-08-31,14537812.0,LOAC
5187,2020-05-31,42562733.0,LOAC
5188,2020-02-29,42551480.0,LOAC
5189,2019-11-30,42064595.0,LOAC
5190,2020-09-30,394288000.0,XNET
5191,2020-06-30,389763000.0,XNET
5192,2020-03-31,404257000.0,XNET
5193,2019-12-31,424687000.0,XNET
5194,2020-09-30,259943000000.0,F
5195,2020-06-30,269366000000.0,F
5196,2020-03-31,264150000000.0,F
5197,2019-12-31,258537000000.0,F
5198,2020-09-30,346956715.0,FAII
5199,2020-06-30,109265.0,FAII
5200,2020-09-27,359600000.0,LXFR
5201,2020-06-28,369900000.0,LXFR
5202,2020-03-29,392500000.0,LXFR
5203,2019-12-31,390300000.0,LXFR
5204,2020-10-02,37145000000.0,LHX
5205,2020-07-03,37852000000.0,LHX
5206,2020-04-03,38105000000.0,LHX
5207,2020-01-03,37039000000.0,LHX
5208,2020-09-27,2061479000.0,UTZ
5209,2020-06-30,453004799.0,UTZ
5210,2020-03-31,453170617.0,UTZ
5211,2019-12-31,451742407.0,UTZ
5212,2020-09-30,39987208.0,ICCC
5213,2020-06-30,40660582.0,ICCC
5214,2020-03-31,40054274.0,ICCC
5215,2019-12-31,38691836.0,ICCC
5216,2020-09-30,13168070000000.0,IX
5217,2020-06-30,13092507000000.0,IX
5218,2020-03-31,13067528000000.0,IX
5219,2019-12-31,12842958000000.0,IX
5220,2020-09-30,19873851000.0,ABCB
5221,2020-06-30,19872629000.0,ABCB
5222,2020-03-31,18224548000.0,ABCB
5223,2019-12-31,18242579000.0,ABCB
5224,2020-09-30,608089000.0,HLNE
5225,2020-06-30,526507000.0,HLNE
5226,2020-03-31,473529000.0,HLNE
5227,2019-12-31,469379000.0,HLNE
5228,2020-09-24,1316422000.0,MCS
5229,2020-06-25,1405397000.0,MCS
5230,2020-03-26,1441386000.0,MCS
5231,2019-12-26,1359186000.0,MCS
5232,2020-09-30,2657468000.0,MAIN
5233,2020-06-30,2545795000.0,MAIN
5234,2020-03-31,2475487000.0,MAIN
5235,2019-12-31,2711549000.0,MAIN
5236,2020-09-30,62789000.0,INTT
5237,2020-06-30,59858000.0,INTT
5238,2020-03-31,59059000.0,INTT
5239,2019-12-31,59715000.0,INTT
5240,2020-09-30,6610500000.0,EHC
5241,2020-06-30,6502500000.0,EHC
5242,2020-03-31,6137700000.0,EHC
5243,2019-12-31,6080700000.0,EHC
5244,2020-09-30,460331000.0,INGN
5245,2020-06-30,458121000.0,INGN
5246,2020-03-31,459121000.0,INGN
5247,2019-12-31,447339000.0,INGN
5248,2020-09-30,699759000.0,PLMR
5249,2020-06-30,584050000.0,PLMR
5250,2020-03-31,443643000.0,PLMR
5251,2019-12-31,395462000.0,PLMR
5252,2020-09-30,315491000000.0,ZNH
5253,2020-06-30,319501000000.0,ZNH
5254,2020-03-31,300280000000.0,ZNH
5255,2019-12-31,306646000000.0,ZNH
5256,2020-09-30,810303000.0,PEN
5257,2020-06-30,780200000.0,PEN
5258,2020-03-31,664240000.0,PEN
5259,2019-12-31,665901000.0,PEN
5260,2020-09-30,1799388000000.0,SNP
5261,2020-06-30,1821639000000.0,SNP
5262,2020-03-31,1807539000000.0,SNP
5263,2019-12-31,1755071000000.0,SNP
5264,2020-09-26,1756733000.0,WMK
5265,2020-06-27,1739130000.0,WMK
5266,2020-03-28,1716364000.0,WMK
5267,2019-12-28,1675562000.0,WMK
5268,2020-09-30,415422378.0,ACND
5269,2020-06-30,390324.0,ACND
5270,2020-03-31,156952.0,ACND
5271,2020-09-30,44549782000.0,GPN
5272,2020-06-30,44001477000.0,GPN
5273,2020-03-31,43849598000.0,GPN
5274,2019-12-31,44480162000.0,GPN
5275,2020-09-30,60690000.0,CMPX
5276,2020-06-30,70449000.0,CMPX
5277,2020-03-31,22280000.0,CMPX
5278,2019-09-30,,CMPX
5279,2020-09-30,397466000.0,CNS
5280,2020-06-30,368288000.0,CNS
5281,2020-03-31,333655000.0,CNS
5282,2019-12-31,402419000.0,CNS
5283,2020-09-30,37752829000.0,RKT
5284,2020-06-30,28856457000.0,RKT
5285,2020-03-31,21318919000.0,RKT
5286,2019-09-30,,RKT
5287,2020-09-30,1024368000.0,LANC
5288,2020-06-30,993353000.0,LANC
5289,2020-03-31,993052000.0,LANC
5290,2019-12-31,983703000.0,LANC
5291,2020-09-30,1626412000.0,STON
5292,2020-06-30,1606050000.0,STON
5293,2020-03-31,1588419000.0,STON
